/Users/sixten/Projekt/sqlhacks/oracle,hack77,.sql,F,2007-01-15,11:57:12,3118
/Users/sixten/Projekt/sqlhacks/oracle,hack88,.sql,F,2007-01-15,11:57:14,1338
/Users/sixten/Projekt/sqlhacks/oracle,hack62,.sql,F,2007-01-15,11:57:12,483
/Users/sixten/Projekt/sqlhacks/oracle,hack72,.sql,F,2007-01-15,11:57:12,1159
/Users/sixten/Projekt/sqlhacks/oracle,hack98,.sql,F,2007-01-15,11:57:14,1170
/Users/sixten/Projekt/sqlhacks/oracle,hack67,.sql,F,2007-01-15,11:57:12,791
/Users/sixten/Projekt/sqlhacks/oracle,hack59,.sql,F,2007-01-15,11:57:12,640
/Users/sixten/Projekt/sqlhacks,README,,F,2007-01-15,11:57:12,463
/Users/sixten/Projekt/sqlhacks,postgres,,D,2021-11-19,12:13:27,1600
/Users/sixten/Projekt/sqlhacks/postgres,hack55,.sql,F,2007-01-15,11:57:12,1428
/Users/sixten/Projekt/sqlhacks/postgres,hack96,.sql,F,2007-01-15,11:57:14,414
/Users/sixten/Projekt/sqlhacks/postgres,hack82,.sql,F,2007-01-15,11:57:14,1916
/Users/sixten/Projekt/sqlhacks/postgres,hack42,.sql,F,2007-01-15,11:57:12,263
/Users/sixten/Projekt/sqlhacks/postgres,hack81,.sql,F,2007-01-15,11:57:14,1845
/Users/sixten/Projekt/sqlhacks/postgres,hack80,.sql,F,2007-01-15,11:57:14,5660
/Users/sixten/Projekt/sqlhacks/postgres,hack57,.sql,F,2007-01-15,11:57:12,877
/Users/sixten/Projekt/sqlhacks/postgres,hack43,.sql,F,2007-01-15,11:57:12,26567
/Users/sixten/Projekt/sqlhacks/postgres,hack53,.sql,F,2007-01-15,11:57:12,2339
/Users/sixten/Projekt/sqlhacks/postgres,hack52,.sql,F,2007-01-15,11:57:12,1552
/Users/sixten/Projekt/sqlhacks/postgres,hack78,.sql,F,2007-01-15,11:57:14,3548
/Users/sixten/Projekt/sqlhacks/postgres,hack87,.sql,F,2007-01-15,11:57:14,2556
/Users/sixten/Projekt/sqlhacks/postgres,hack79,.sql,F,2007-01-15,11:57:14,1987
/Users/sixten/Projekt/sqlhacks/postgres,hack45,.sql,F,2007-01-15,11:57:12,1767
/Users/sixten/Projekt/sqlhacks/postgres,hack51,.sql,F,2007-01-15,11:57:12,2346
/Users/sixten/Projekt/sqlhacks/postgres,hack36,.sql,F,2007-01-15,11:57:12,2738
/Users/sixten/Projekt/sqlhacks/postgres,hack23,.sql,F,2007-01-15,11:57:12,728
/Users/sixten/Projekt/sqlhacks/postgres,hack37,.sql,F,2007-01-15,11:57:12,1945
/Users/sixten/Projekt/sqlhacks/postgres,hack09,.sql,F,2007-01-15,11:57:12,1689
/Users/sixten/Projekt/sqlhacks/postgres,hack35,.sql,F,2007-01-15,11:57:12,1013
/Users/sixten/Projekt/sqlhacks/postgres,hack34,.sql,F,2007-01-15,11:57:12,1239
/Users/sixten/Projekt/sqlhacks/postgres,hack24,.sql,F,2007-01-15,11:57:12,717
/Users/sixten/Projekt/sqlhacks/postgres,hack30,.sql,F,2007-01-15,11:57:12,736
